uuid_1,uuid_2,title,subtitle,author_1_given_name,author_1_middle_name,author_1_surname,author_2_given_name,author_2_middle_name,author_2_surname
bot:337c0a27-3ef2-414a-af1c-67a260dda062,aud:d08faf8e-c2b5-4126-a9df-cf42b084f78b,0.05138982396077009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:3395c2a3-40d5-48c2-9ad0-a4de9d712627,aud:982a9a5a-8823-47b9-9c88-850863d6ded6,0.02288948633775206,0.0,0.0,0.0,0.5438018511558778,0.0,0.0,0.0
bot:33bc582d-8d74-4437-b63c-e3eb97624bdd,aud:1b2bfd87-ead1-44e2-b991-51a782e2f908,0.9999999999999998,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,0.0
bot:3467572d-a37c-4f83-9a90-7bd36dcf785d,aud:f4353d19-3617-443c-a1bc-7240981aecca,0.057724384949708205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:351d1f7e-de96-4927-a4ee-975cf217bc7e,aud:55f2ff9b-2a74-4dfb-8fae-230adb424f50,0.0,0.0,0.13570959712698477,0.0,0.11486707346834402,0.0,0.0,0.0
bot:351d1f7e-de96-4927-a4ee-975cf217bc7e,aud:87ee8004-c365-495f-a486-4cc2648ffe7e,0.0,0.0,0.13570959712698477,0.0,0.11486707346834402,0.0,0.0,0.0
bot:35a1775d-7474-45bf-8355-89f03a7be99a,aud:158895c3-fb1b-45ee-8cac-3f60eb37c9a6,0.0,0.054563315516553204,0.9999999999999994,0.0,1.0,0.0,0.0,0.0
bot:35a1775d-7474-45bf-8355-89f03a7be99a,aud:2d3adcc9-9a65-4f98-a300-8086768f3b94,0.0,0.10220896278217226,0.9999999999999994,0.0,1.0,0.0,0.0,0.0
bot:35a1775d-7474-45bf-8355-89f03a7be99a,aud:9612f946-f1d9-4a51-9e5a-b8a0d13ff18e,0.0,0.04921403365553489,0.9999999999999994,0.0,1.0,0.0,0.0,0.0
bot:35a1775d-7474-45bf-8355-89f03a7be99a,aud:d8dac75f-f8f7-47f5-96c4-8513cd7ea4db,1.0000000000000002,1.0000000000000002,0.9999999999999994,0.0,1.0,0.0,0.0,0.0
bot:35a1775d-7474-45bf-8355-89f03a7be99a,aud:f75d9f59-6e35-40f8-991d-38f9e40eb987,0.0,0.0,0.9999999999999994,0.0,1.0,0.0,0.0,0.0
bot:35e07d1b-799b-4aa2-8851-dca1a2175b10,aud:5af951d7-a415-4d2b-8a5f-e12260205dc8,0.016976460316992716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:363b480e-7efd-4a72-8cc6-750a86049fff,aud:f9e31146-d576-49c5-b879-08a30109dc17,0.27717471745720423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:365ed160-1af5-4576-b615-53688f1cadea,aud:0fd5f733-3f84-495a-8851-fb8fe202a262,0.026520774451132382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:36a298b9-c49c-49f8-8fe6-785ec52541dc,aud:1412b08f-ba8b-4db7-9b71-00bdb27562e6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
bot:370004af-34c0-42b2-9e3b-d927b7d3d19f,aud:a4c19e89-9a75-4f01-8ee4-9b11e86f3e24,0.14963669804247903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:370004af-34c0-42b2-9e3b-d927b7d3d19f,aud:de5d58a9-7bda-4b4c-beba-295076afb0a3,0.23626223474382524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:3738d69a-537e-4792-8fbf-451ffe4f14a3,aud:9d851499-866c-4371-b9ee-0d9bc8d9aba2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:386e7d4b-44e3-4736-b20f-6add616bafff,aud:647515ca-4f9b-4888-8aa2-a939c931ed4a,0.2989311891539788,0.0,0.16191702095879978,0.0,0.0,0.0,0.0,0.0
bot:387b6fbe-02a8-43ff-9b43-c3f65033c70a,aud:2f4290b8-03e1-4c55-af97-3aa19cbd28fa,0.09174563545284752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:38e7781e-710a-497e-b0cc-198bb7528ffa,aud:ea490d41-031e-4805-9cae-2d6406620f8c,0.08835057575077598,0.0840584243681484,0.0,0.0,0.0,0.0,0.0,0.0
bot:39081f62-a04d-4226-a741-ddeead691f8d,aud:e82e5be9-de17-402d-948d-1d3dcfd03577,0.02750943186412327,0.04501935458981371,0.0,0.0,0.0,0.0,0.0,0.0
bot:39c0e2a3-6a27-42ab-81f1-e34868fee95a,aud:85fd156f-866f-4b3d-b10e-9af7be531164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:3a6c55af-dab8-4030-b463-6171f49cac26,aud:9ec1c681-b8fa-4b25-a2b9-de865e42881c,0.43299593520356255,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0
bot:3a8f322d-8612-47a7-90b9-1f2f6d9092fe,aud:85fd156f-866f-4b3d-b10e-9af7be531164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
bot:3aa0a1ca-8bca-4f7f-b777-665831c77d0e,aud:64ae5943-de86-4879-a180-640c146e6a3a,0.005357578318209067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:3ab45eba-d798-443e-90b6-22d6abc0fbbc,aud:1412b08f-ba8b-4db7-9b71-00bdb27562e6,0.05710459398596781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:3ad993a9-df46-4caa-891d-e92b1deb18dc,aud:de4dd712-0da1-460a-97be-22d789b0d319,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,0.0,0.0
bot:3ba79b15-3490-4fd9-864b-9fd45f293838,aud:4068cbd6-92ed-470c-832a-6adc9fe3f8ea,0.18851515233191132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:3bf41755-772f-4a13-ae3e-3a9f6d8e3e8c,aud:b3e54574-d42b-4b1d-be77-429f75c9ba6f,0.026238832412883738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:3cda2e0d-842a-41ba-bdfa-6ddf10263cb3,aud:79e1ebdd-2a31-4b16-8f89-fa86af80425e,0.13140328609714347,0.03403384705334253,0.0,0.0,0.0,0.0,0.0,0.0
bot:3cda2e0d-842a-41ba-bdfa-6ddf10263cb3,aud:f97d5b71-28e8-4699-8019-43c50d2a7b68,0.0970775183934626,0.14163736105356733,0.0,0.0,0.0,0.0,0.0,0.0
bot:3d1073be-1781-45ab-98f4-2dac11bdcf21,aud:d9e018ea-cde0-4987-b9ba-a622000e10fb,0.0,0.029318854162713924,0.0,0.0,0.0,0.0,0.0,0.0
bot:3debbf9c-34f1-4573-8750-e14a109efd9e,aud:4326b8df-9a0f-4e25-a183-af4102b336d8,0.0,0.0,0.0,0.0,0.5198563504706281,0.0,0.0,0.0
bot:3debbf9c-34f1-4573-8750-e14a109efd9e,aud:e73ab197-73b8-4428-a416-9ade5ddd4e3e,0.0,0.0,0.0,0.0,0.3262956147610688,0.0,0.0,0.0
bot:3e49bc2a-5dbd-40df-b1bd-533f29a29adc,aud:efd241be-226d-4569-ac33-eff17beb97e3,0.0,0.0,1.0000000000000002,0.0,1.0,0.0,0.0,0.0
bot:3e53f2d1-7577-4451-aaf7-ccdbe76ae81e,aud:64ae5943-de86-4879-a180-640c146e6a3a,0.012052591841492578,0.0,0.15880569749676055,0.0,0.0,0.0,0.0,0.0
bot:3f3f3fea-0176-4c45-ac6c-0be999fe1605,aud:fee223e4-37ab-49e1-8adc-3c78958b5a20,0.3548477312112958,0.0,0.10351943373138463,0.0,0.0,0.0,0.0,0.0
bot:3fc00987-c052-4a69-a4f8-a9015458d03b,aud:7fe206a7-bfb2-4d82-9780-04434e3c7b2b,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,0.0
bot:3fc00987-c052-4a69-a4f8-a9015458d03b,aud:d08faf8e-c2b5-4126-a9df-cf42b084f78b,0.0,0.0,0.0,0.0,0.14010344353542462,0.0,0.0,0.0
bot:3fe743d1-ec2a-40b1-9b22-f2ee58634d05,aud:5af951d7-a415-4d2b-8a5f-e12260205dc8,0.015116270572063824,0.040097808027597735,0.30863596207282884,0.0,0.0,0.0,0.0,0.0
bot:3fec84f1-79e0-4372-91a3-a62e41ad2dd1,aud:5af951d7-a415-4d2b-8a5f-e12260205dc8,0.03537426159859005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:4026dd1a-32a2-4915-850e-a07c53877deb,aud:158895c3-fb1b-45ee-8cac-3f60eb37c9a6,1.0000000000000002,1.0000000000000002,0.9999999999999994,0.0,1.0,0.0,0.0,0.0
bot:4026dd1a-32a2-4915-850e-a07c53877deb,aud:2d3adcc9-9a65-4f98-a300-8086768f3b94,0.0,0.006754802456043045,0.9999999999999994,0.0,1.0,0.0,0.0,0.0
bot:4026dd1a-32a2-4915-850e-a07c53877deb,aud:9612f946-f1d9-4a51-9e5a-b8a0d13ff18e,0.0,0.03775224015043173,0.9999999999999994,0.0,1.0,0.0,0.0,0.0
bot:4026dd1a-32a2-4915-850e-a07c53877deb,aud:d8dac75f-f8f7-47f5-96c4-8513cd7ea4db,0.0,0.054563315516553204,0.9999999999999994,0.0,1.0,0.0,0.0,0.0
bot:4026dd1a-32a2-4915-850e-a07c53877deb,aud:f75d9f59-6e35-40f8-991d-38f9e40eb987,0.0,0.0,0.9999999999999994,0.0,1.0,0.0,0.0,0.0
bot:40ced8dd-3e0a-42b6-9a62-2df095b3d241,aud:0592a82a-37f5-45ca-8768-9cf4cc37b38d,0.0675622874403185,0.0,0.0,0.0,0.11582856026978035,0.0,0.0,0.0
bot:40ced8dd-3e0a-42b6-9a62-2df095b3d241,aud:1c1f536d-ce39-4389-96fb-fba84aff480e,0.014440547487188236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:40ced8dd-3e0a-42b6-9a62-2df095b3d241,aud:85fd156f-866f-4b3d-b10e-9af7be531164,0.0966706768213127,0.0,0.0,0.0,1.0,0.0,0.0,0.0
bot:410cf5f8-b5b7-4a88-bd46-f2cd52ea18c7,aud:0c71f497-f1cd-42f6-97db-1d08c8b80212,0.020791016241633417,0.032420717390952786,0.0,0.0,0.0,0.0,0.0,0.0
bot:41241426-46d2-4f2e-a56d-6df2d39a65e5,aud:bf4936f8-feba-4db2-9906-982ad4b8d2c2,1.0000000000000002,0.0,1.0,0.0,1.0000000000000002,0.0,0.0,0.0
bot:418515b8-68df-42b5-b9b7-de99d3288485,aud:982a9a5a-8823-47b9-9c88-850863d6ded6,0.0,0.0,0.0,0.0,0.6636612526214296,0.0,0.0,0.0
bot:4187aac7-68a4-42e4-b2bd-f093c64a8865,aud:ae6b776a-58d8-4520-a3cd-40d8bb9183a4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
bot:4293f697-4b66-4705-a09e-3c9f18f64663,aud:5af951d7-a415-4d2b-8a5f-e12260205dc8,0.01742941497233508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:4340dced-0592-4a61-b725-8be5d6272d71,aud:982a9a5a-8823-47b9-9c88-850863d6ded6,0.028472774797323942,0.0,0.0,0.0,0.6846307101493622,0.0,0.0,0.0
bot:43b8ddd5-45bc-4082-9619-74bf7cd18fd4,aud:7fe206a7-bfb2-4d82-9780-04434e3c7b2b,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,0.0
bot:43b8ddd5-45bc-4082-9619-74bf7cd18fd4,aud:d08faf8e-c2b5-4126-a9df-cf42b084f78b,0.0,0.0,0.0,0.0,0.14010344353542462,0.0,0.0,0.0
bot:43c12ed5-a3db-4b0d-9f22-67ec0e8f96c1,aud:1b2bfd87-ead1-44e2-b991-51a782e2f908,0.3892011927391896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:4444f01d-e5be-4e82-9086-5732320a3306,aud:4fd48839-a92c-4819-8853-f17b8e879872,0.0,0.023097273370513167,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,0.0
bot:44b8779d-78b7-4798-94f8-ade535f67f17,aud:0c71f497-f1cd-42f6-97db-1d08c8b80212,0.019314824499943886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:459e9b43-8861-4b66-b7b1-1b0cd9e8b71a,aud:295dde06-1937-4dfd-9a5a-4e6cf285e613,0.03134483785610095,0.0,0.09934830677712665,0.0,1.0,0.0,0.0,0.0
bot:459e9b43-8861-4b66-b7b1-1b0cd9e8b71a,aud:3b96c30b-d9b6-4330-a0e2-7e0bd5feffb1,0.0,0.06794255944493509,0.0,0.0,0.783562841608779,0.0,0.0,0.0
bot:459e9b43-8861-4b66-b7b1-1b0cd9e8b71a,aud:e82e5be9-de17-402d-948d-1d3dcfd03577,0.02633111620918742,0.040107845790033986,0.09934830677712665,0.0,1.0,0.0,0.0,0.0
bot:460b876c-199a-4b47-9645-873822a3bcbe,aud:7325dc5b-d813-4df4-832d-8c176cb2a778,0.027121595377798378,0.0,0.0,0.0,0.24331256882058666,0.0,0.0,0.0
bot:465e8fe5-fc61-44d8-a3d5-9bb3e909d090,aud:40d24fb3-ee87-46f2-b62a-5d540f0ceae1,0.07920350457195531,0.0,0.0,0.0,0.1078208469728104,0.0,0.0,0.0
bot:470e9b96-771b-4456-ad37-02289d418186,aud:5af951d7-a415-4d2b-8a5f-e12260205dc8,0.056133470680363805,0.043924418291129357,0.0,0.0,0.0,0.0,0.0,0.0
bot:470e9b96-771b-4456-ad37-02289d418186,aud:9d851499-866c-4371-b9ee-0d9bc8d9aba2,0.0,0.08223979255867968,0.0,0.0,0.07478408534820867,0.0,0.0,0.0
bot:4784fdb6-a216-45de-add5-018414279518,aud:e92ed4ec-26c7-4d3b-b6af-d81ff067b3ea,0.26291975890554076,0.044903185753673004,0.0,0.0,0.0,0.0,0.0,0.0
bot:4785ba58-e102-483c-8126-10a2b1c14647,aud:0c71f497-f1cd-42f6-97db-1d08c8b80212,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,1.0,0.0,0.0,0.0
bot:48291c76-e9dc-41b3-be7b-6c05a0ccf6c1,aud:701b7194-309f-4457-9d46-7472713672ac,0.015889455665622144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:4953aeb4-7cce-4997-8ae4-21a9baee54ae,aud:3b96c30b-d9b6-4330-a0e2-7e0bd5feffb1,0.04308417628447997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:4ae06ec5-aee6-42f8-a446-46904b13013d,aud:4326b8df-9a0f-4e25-a183-af4102b336d8,0.0,0.02624725622883218,0.0,0.0,0.19906591454257005,0.0,0.0,0.0
bot:4ae06ec5-aee6-42f8-a446-46904b13013d,aud:e73ab197-73b8-4428-a416-9ade5ddd4e3e,0.0,0.07700217076685624,0.0,0.0,0.8246742804129157,0.0,0.0,0.0
bot:4b205b19-9944-49f8-8ea1-f75ab9d7a364,aud:7fe206a7-bfb2-4d82-9780-04434e3c7b2b,0.0,0.0,0.0,0.0,0.29900052867317295,0.0,0.0,0.0
bot:4b205b19-9944-49f8-8ea1-f75ab9d7a364,aud:d08faf8e-c2b5-4126-a9df-cf42b084f78b,0.014462045260170787,0.0,0.0,0.0,0.10722491020474546,0.0,0.0,0.0
bot:4b4b5a4b-059c-4cb7-b5ba-bc1032d486f0,aud:f4353d19-3617-443c-a1bc-7240981aecca,0.015555717119591094,0.0,0.0,0.0,0.12320337207909576,0.0,0.0,0.0
bot:4b616e8a-f483-4d3a-9d30-49c4c4316337,aud:acc0f6d8-62f3-48cb-a436-544a02f43910,0.07013032268108801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:4bb74413-ffec-4d13-a3b2-bf86ca88e444,aud:de92c46d-1e8a-49a9-8b06-cdeea3638fb6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:4c0db296-1ccd-4843-a4db-a3531006dc57,aud:4068cbd6-92ed-470c-832a-6adc9fe3f8ea,0.015886301419417773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:4c7d1437-a393-45f1-bc89-a56e83c08ade,aud:64ae5943-de86-4879-a180-640c146e6a3a,0.01443668335801461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:4cd46a2d-e4bc-4d30-9700-b4c5ada5b5f8,aud:b3e54574-d42b-4b1d-be77-429f75c9ba6f,0.0,0.0,0.0,0.0,0.4266352465615207,0.0,0.0,0.0
bot:4d6314a2-8e68-4ce9-a1d9-26af0e058eb4,aud:332521e1-724f-40f8-81aa-28d4999b5f25,0.037927596239855865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:4db9077a-e0ae-4d7a-98c8-a31a74ba6b77,aud:dea79be0-a8da-46cb-b6be-b4d7530e570b,0.4479456824248063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:4dbcce62-5961-4e5a-abcc-2b32a3ab181c,aud:b361f8fc-102b-4d4f-bb8c-5421b812b5cb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:4ea1a33f-a643-45d5-ab11-5e74182665a2,aud:29754f02-0b74-49e5-9108-eac77f055895,0.0,0.07613271116528417,0.0,0.0,0.0,0.0,0.0,0.0
bot:50209203-a658-4fce-86f3-918a0cd5ebb5,aud:4326b8df-9a0f-4e25-a183-af4102b336d8,0.03495584178397035,0.0,0.0,0.0,0.5198563504706281,0.0,0.0,0.0
bot:50209203-a658-4fce-86f3-918a0cd5ebb5,aud:e73ab197-73b8-4428-a416-9ade5ddd4e3e,0.034370707018532426,0.0,0.0,0.0,0.3262956147610688,0.0,0.0,0.0
bot:5063f6c6-82a4-4bb5-83f4-3346385252b9,aud:5b7d8914-cc35-432f-8df0-e84b57f92ae1,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,0.0
bot:509a0989-893f-4dbc-b988-cb46be63b1aa,aud:f4353d19-3617-443c-a1bc-7240981aecca,0.0,0.0,0.0,0.0,0.29910682193412474,0.0,0.0,0.0
bot:50dcb821-b6cf-4676-bff4-b3b1bcd131ee,aud:332521e1-724f-40f8-81aa-28d4999b5f25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:511c09ec-22e7-4b9e-979a-a659a66ee374,aud:fd1d7918-2533-4d28-a1c3-aa51f6f69a85,0.0702709232771082,0.01886907676970752,0.35345840427023717,0.0,1.0,0.0,0.0,0.0
bot:515de40e-a29a-44b8-acdc-4e1edcdf7618,aud:a4c19e89-9a75-4f01-8ee4-9b11e86f3e24,0.11975621297388589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:515de40e-a29a-44b8-acdc-4e1edcdf7618,aud:de5d58a9-7bda-4b4c-beba-295076afb0a3,0.14984190132930267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:51e69aad-5cf7-4fd4-a6dc-db5e8e338fd4,aud:7b54a2ff-3b51-4a7a-ab1c-cc6d29db1a12,0.18173088013882993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:51e69aad-5cf7-4fd4-a6dc-db5e8e338fd4,aud:ae6b776a-58d8-4520-a3cd-40d8bb9183a4,0.02206638689055168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:520f7044-b82a-4787-ad30-209db9b23b9b,aud:5af951d7-a415-4d2b-8a5f-e12260205dc8,0.018325541372304313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:527e2168-a264-46cb-8229-26cc634c1ead,aud:0592a82a-37f5-45ca-8768-9cf4cc37b38d,0.01728628947575693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:527e2168-a264-46cb-8229-26cc634c1ead,aud:1c1f536d-ce39-4389-96fb-fba84aff480e,0.03570456044195933,0.1601373219089601,0.0,0.0,0.0,0.0,0.0,0.0
bot:52c48cc7-fb0a-4ef0-8bcc-6fad4a27fee1,aud:d09c4706-0afe-4415-8a8b-d3b649138ee9,0.0,0.02941098610044947,1.0000000000000002,1.0,1.0,0.0,0.0,0.0
bot:53aa2f59-998a-4d15-bc8d-f71b48394690,aud:701b7194-309f-4457-9d46-7472713672ac,1.0000000000000002,1.0,1.0,0.0,1.0000000000000002,0.0,0.0,0.0
bot:54712c2a-618f-49e1-b732-de60aa2f1144,aud:3d3608a4-9055-4a40-b06a-23a26d641375,0.016515135606754626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:54712c2a-618f-49e1-b732-de60aa2f1144,aud:f193c4fe-074e-4644-a5cd-9fa618659921,0.04957320460318965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:5491df1f-4446-4099-9009-653e28e8c9fa,aud:ea490d41-031e-4805-9cae-2d6406620f8c,1.0,1.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,0.0
bot:54e15630-9c99-4d4c-9b13-985f1f7eda8c,aud:40d24fb3-ee87-46f2-b62a-5d540f0ceae1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:5538d3c6-212d-4b8f-b899-6828f508a03b,aud:179b919c-b103-4a04-8154-5003465d640c,0.03515755788035247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:554204cf-7a29-487e-9708-ab1dc644e43f,aud:3d3608a4-9055-4a40-b06a-23a26d641375,0.039280643126712325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:554204cf-7a29-487e-9708-ab1dc644e43f,aud:f193c4fe-074e-4644-a5cd-9fa618659921,0.07909115854784024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:55559c27-4114-4726-839c-a0b894ce88d2,aud:e92ed4ec-26c7-4d3b-b6af-d81ff067b3ea,0.420130477821593,0.023380081009431865,0.0,0.0,0.0,0.0,0.0,0.0
bot:55ae745f-77b1-42e7-968a-b1ac12932646,aud:29986673-809c-44de-bf19-29b598d31405,0.0,0.012279065726365782,0.0,0.0,0.0,0.0,0.0,0.0
bot:55ae745f-77b1-42e7-968a-b1ac12932646,aud:fbc01889-7361-439f-96b3-72f23bc47a5a,0.248283085169498,0.053290759121801645,0.0,0.0,0.0,0.0,0.0,0.0
bot:55fb2204-8b01-4baa-987e-99b1ca7538d5,aud:64ae5943-de86-4879-a180-640c146e6a3a,0.04126860983945647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:56581ce7-8779-463c-b28a-ac9b75948ab6,aud:4fd48839-a92c-4819-8853-f17b8e879872,0.3566323804533751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:56581ce7-8779-463c-b28a-ac9b75948ab6,aud:7325dc5b-d813-4df4-832d-8c176cb2a778,0.0601380770282344,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,0.0
bot:56a4592d-2dff-47d7-8c10-b4f413154976,aud:4fd48839-a92c-4819-8853-f17b8e879872,0.02012041231915582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:572cdcb6-8c90-4735-bd66-7c8c499ba194,aud:7772323e-979e-4adf-b72c-378413be57eb,0.5369328879207917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:572dfe02-ac1e-4a42-89b8-8683cf2361f4,aud:4fd48839-a92c-4819-8853-f17b8e879872,0.05837595877009462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:578a7ea3-f097-4ee2-9a7d-304054e70666,aud:093146fa-63c2-4cb3-8016-6442c944d010,0.08753413815890251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:57a1c8d2-7c43-4a61-bf0d-09050767455e,aud:ea490d41-031e-4805-9cae-2d6406620f8c,0.0,0.0,0.0,0.0,0.10234254083585624,0.0,0.0,0.0
bot:5895217f-2742-4d21-a115-a54364e643e6,aud:3b96c30b-d9b6-4330-a0e2-7e0bd5feffb1,0.018033686896533594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:58f2e6f9-274c-482d-8e83-9fb884fc1e0e,aud:e92ed4ec-26c7-4d3b-b6af-d81ff067b3ea,0.1186163829064019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:58f6d27c-8e12-484c-9992-d6df0310bd19,aud:5af951d7-a415-4d2b-8a5f-e12260205dc8,0.02011739792385666,0.0,0.0,0.0,0.2394711461818676,0.0,0.0,0.0
bot:58f6d27c-8e12-484c-9992-d6df0310bd19,aud:dcfc6666-03a2-4f3c-ba08-cc8c0ec8946b,0.018984246910101362,0.0,0.0,0.0,0.08995161036726705,0.0,0.0,0.0
bot:58f6d27c-8e12-484c-9992-d6df0310bd19,aud:ea0da6d0-c7b9-489d-8b57-07c9046731e5,0.04441315212968807,0.0,1.0000000000000002,0.0,1.0,0.0,0.0,0.0
bot:5990e306-6020-4f9d-95bd-b8155170ebf4,aud:3b96c30b-d9b6-4330-a0e2-7e0bd5feffb1,0.032421421375854076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:5990e306-6020-4f9d-95bd-b8155170ebf4,aud:85fd156f-866f-4b3d-b10e-9af7be531164,0.0518840627873548,0.0,1.0,0.0,1.0,0.0,0.0,0.0
bot:5a030aad-a529-467b-9825-619d7502baaf,aud:7fe206a7-bfb2-4d82-9780-04434e3c7b2b,0.04969208551868979,0.03333496147325972,0.0,0.0,0.0,0.0,0.0,0.0
